URL,Content
https://www.infiba.ch/,"  Ihre Vermögensverwaltung und Finanzberatung in Basel
Unserem Unternehmen ist es ein grosses Anliegen, individuell und persönlich auf Ihre Wünsche einzugehen. Bei uns steht der Kunde mit seinen Wünschen im Vordergrund. Wir freuen uns, wenn wir Sie zu unseren zufriedenen Kunden zählen dürfen.
  Infiba von Citywire ausgezeichnet: Top 50 innerhalb der unabhängigen
Vermögensverwalter der Schweiz                                       
Zum Artikel
  INFIBA entwickelt sich GROSSartig - Das INFIBA-Team
begrüsst drei neue Partner für unsere Repräsentanz in Lugano                  
Zum Artikel
  INFIBA Vermögensverwaltungs AG mit FINMA-Lizenz
Synergien für Vermögensverwaltungen                                             
Zum Artikel
  Oder hegen Sie schon lange den Wunsch, sich mit Ihren Anlage-Kunden selbständig zu machen, beziehungsweise sind Sie es leid, sich dauernd alleine durch den regulatorischen Dschungel schlagen zu müssen? Dann schliessen Sie sich uns an!
  Ein unverbindliches Gespräch zeigt Ihnen Ihre Möglichkeiten bei und mit INFIBA auf.
    OSFIN
Aufsichtsorganisation Finanzdienstleister
ASV ASWM
INFIBA ist Mitglied der Allianz Schweizer Vermögensverwalter – einer Interessensgemeinschaft der bedeutendsten Vermögensverwalter in der Schweiz. www.asv-aswm.ch
  Ombudsstelle
Finanzombudsstelle Schweiz
Talstrasse 20, 8001 Zürich
  www.finos.ch / info@finos.ch
oder Tel. +41 44 552 08 00
  Bei abweichenden Ansichten zu vertraglichen Auslegungen oder sonstigen Beschwerden.
INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Nüschelerstrasse 44
8001 Zürich
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Viale Castagnola 27
6900 Lugano

Tel. + 41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Gagoz 73
LI-9496 Balzers
  Tel. +423 390 01 55
www.infiba.li
   "
https://www.infiba.ch/view/data/6852/Data%20protection%20notice%20clients%20INFIBA%20BS.pdf,
https://www.infiba.ch/view/data/6852/Beschwerdeformular.pdf,
https://www.infiba.ch/view/data/6852/Datenschutz-Erklaerung%20Website%20INFIBA%20BS%202023.pdf,
https://www.infiba.ch/Home.htm,"  Ihre Vermögensverwaltung und Finanzberatung in Basel
Unserem Unternehmen ist es ein grosses Anliegen, individuell und persönlich auf Ihre Wünsche einzugehen. Bei uns steht der Kunde mit seinen Wünschen im Vordergrund. Wir freuen uns, wenn wir Sie zu unseren zufriedenen Kunden zählen dürfen.
  Infiba von Citywire ausgezeichnet: Top 50 innerhalb der unabhängigen
Vermögensverwalter der Schweiz                                       
Zum Artikel
  INFIBA entwickelt sich GROSSartig - Das INFIBA-Team
begrüsst drei neue Partner für unsere Repräsentanz in Lugano                  
Zum Artikel
  INFIBA Vermögensverwaltungs AG mit FINMA-Lizenz
Synergien für Vermögensverwaltungen                                             
Zum Artikel
  Oder hegen Sie schon lange den Wunsch, sich mit Ihren Anlage-Kunden selbständig zu machen, beziehungsweise sind Sie es leid, sich dauernd alleine durch den regulatorischen Dschungel schlagen zu müssen? Dann schliessen Sie sich uns an!
  Ein unverbindliches Gespräch zeigt Ihnen Ihre Möglichkeiten bei und mit INFIBA auf.
    OSFIN
Aufsichtsorganisation Finanzdienstleister
ASV ASWM
INFIBA ist Mitglied der Allianz Schweizer Vermögensverwalter – einer Interessensgemeinschaft der bedeutendsten Vermögensverwalter in der Schweiz. www.asv-aswm.ch
  Ombudsstelle
Finanzombudsstelle Schweiz
Talstrasse 20, 8001 Zürich
  www.finos.ch / info@finos.ch
oder Tel. +41 44 552 08 00
  Bei abweichenden Ansichten zu vertraglichen Auslegungen oder sonstigen Beschwerden.
INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Nüschelerstrasse 44
8001 Zürich
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Viale Castagnola 27
6900 Lugano

Tel. + 41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Gagoz 73
LI-9496 Balzers
  Tel. +423 390 01 55
www.infiba.li
   "
https://www.infiba.ch/Vermoegensverwaltung.htm,"Vermögensverwaltung
Service
Die Fachleute der INFIBA beraten und begleiten Sie bei Ihrer Entscheidungsfindung. Wir analysieren sorgfältig Ihre finanzielle Situation und erstellen daraus ein individuelles Anlageprofil, welches wir adäquat umsetzen und überwachen. Um Ihrer Individualität gerecht zu werden, arbeiten wir mit verschiedenen Depotbanken zusammen; Sie entscheiden frei mit welcher.

Strategien
Abgestimmt auf Ihr persönliches Profil erarbeiten wir mit Ihnen aus unserem Angebot eine massgeschneiderte Anlagestrategie:
Rendite
Ausgewogen 
Wachstum 
Individuell
(Referenzwährungen: CHF, EUR, USD, GBP)

Formales
Fixhonorar berechnet auf Ihrer Vermögensgrösse
Ab einer Vermögensgrösse von rund CHF 500'000.–
Wir freuen uns, wenn wir Sie zu unseren zufriedenen Kunden zählen dürfen.
  Unsere Vermögensverwaltung freut sich auf Sie: Tel. +41 61 271 30 82
  Basisinformationsblatt Vermögensverwaltung
  INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Nüschelerstrasse 44
8001 Zürich
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Viale Castagnola 27
6900 Lugano

Tel. + 41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Gagoz 73
LI-9496 Balzers
  Tel. +423 390 01 55
www.infiba.li
   "
https://www.infiba.ch/Unsere-Philosophie.htm,"Unsere Philosophie
Viel Zeit für Ihre Anliegen
  Wir setzen bei unseren Beratungen auf langfristige, stabile und partnerschaftliche Beziehungen. So finden wir Lösungen, die so individuell sind wie die Bedürfnisse unserer Kundinnen und Kunden.
  Wir nehmen uns genügend Zeit für Sie, beantworten Ihre Fragen und beziehen Ihre persönlichen Lebensumstände in die Lösungsfindung mit ein. Unsere Beratung ist ganzheitlich und neutral – aber individuell auf Sie zugeschnitten.
  INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Nüschelerstrasse 44
8001 Zürich
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Viale Castagnola 27
6900 Lugano

Tel. + 41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Gagoz 73
LI-9496 Balzers
  Tel. +423 390 01 55
www.infiba.li
   "
https://www.infiba.ch/Partner.htm,"Partner
INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Nüschelerstrasse 44
8001 Zürich
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Viale Castagnola 27
6900 Lugano

Tel. + 41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Gagoz 73
LI-9496 Balzers
  Tel. +423 390 01 55
www.infiba.li
   "
https://www.infiba.ch/Depotbanken.htm,"Depotbanken
INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Nüschelerstrasse 44
8001 Zürich
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Viale Castagnola 27
6900 Lugano

Tel. + 41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Gagoz 73
LI-9496 Balzers
  Tel. +423 390 01 55
www.infiba.li
   "
https://www.infiba.ch/Kontakt.htm,"Karte
Satellit
Kurzbefehle
Kartendaten ©2025 GeoBasis-DE/BKG (©2009), Google
Nutzungsbedingungen
Unser Standort
Unsere Vermögensverwaltung befindet sich im Herzen von Basel. Wir sind sowohl mit dem ÖV als mit dem Auto gut zu erreichen. Blaue Zonenparkplätze für unsere Besucher sind vorhanden.
Routenplaner
Mit Hilfe des unten stehenden Links können Sie die schnellstmögliche Anfahrt von Ihnen aus zu unserer Vermögensverwaltung berechnen.
» Link zum Routenplaner
Adresse
INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
Tel.  
+41 61 271 30 82
info@infiba.ch
INFIBA Vermögensverwaltungs AG
Paulusgasse 12
4051 Basel
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Nüschelerstrasse 44
8001 Zürich
  Tel. +41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Viale Castagnola 27
6900 Lugano

Tel. + 41 61 271 30 82
info@infiba.ch
    INFIBA Vermögensverwaltungs AG
Gagoz 73
LI-9496 Balzers
  Tel. +423 390 01 55
www.infiba.li
   "
