URL,Content
https://ibb-ag.com/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Holen Sie das Beste aus Ihrem Geld mit dem IBB-Festgeld!
Profitieren Sie von unserer exklusiven Sonderkondition.
Jetzt mehr erfahren
Unternehmensbroschüre
Mehr erfahren
Geschäftsbericht 2023
Mehr erfahren
Geldanlage bei der IBB – gemacht für Menschen, die mit Ihrem Geld nicht spielen, sondern etwas unternehmen möchten: clevere Anlageprodukte und – services in bewährter IBB-Qualität
Jetzt auswählen
Segel sammeln und bündeln unsichtbare Kräfte.
Sie geben ihnen eine Richtung und sorgen so für eine zielgerichtete Bewegung.
Eine gute Bank sollte genau das Gleiche tun.
Unser Anspruch


UNTERNEHMENSKUNDEN
Kompetent wie eine Großbank, agil wie eine Kleine.
Speziallösungen für mittelständische Unternehmen.
GEWERBLICHE IMMOBILIENKUNDEN
Verlässlichkeit trifft Geschwindigkeit.
Kompetent, schnell und verlässlich. Wir finanzieren gewerbliche Immobilienprojekte in ganz Deutschland.
PRIVATE BANKING
Vermögen gestalten – nicht nur verwalten.
Wir arbeiten so hart für Ihr Geld, wie Sie selbst. Von „online only“ bis zur professionellen Vermögens­verwaltung.
SPORTFINANZIERUNGEN
Auch Geld braucht eine erste Liga.
Wir finanzieren Forderungen aus Transfers, Sponsoring und medialer Vermarktung im internationalen Fußball. Auf professionellem Niveau als regulierte Bank.




IBB jiminy: Smarter investieren mit investify.
Von einem digitalen Anlagetool der IBB können Sie etwas Besonderes erwarten. IBB jiminy verbindet modernen Zeitgeist und Wissenschaft mit echter Erfahrung. Die jahrzehntelange Anlage-Erfahrung unserer Experten verpackt in marktführende Technologie – so entsteht ein völlig neues Kundenerlebnis – und eine überraschende Performance.
Mehr zu Jiminy
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/geldanlage-bei-der-ibb/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Geldanlage bei der IBB – gemacht für Menschen, die mit Ihrem Geld nicht spielen, sondern etwas unternehmen möchten: clevere Anlageprodukte und – services in bewährter IBB-Qualität
Jetzt auswählen
Einfach. Sicher. Renditestark.
Kündigungsgeld: Geld dynamisch parken
Bleiben Sie flexibel: Parken Sie auch größere Summen zum attraktiven Zinssatz bei nur 39 Tagen Kündigungsfrist.
Vermögensverwaltung: Ihr individueller Weg zu mehr Vermögen
Sprechen Sie über die Ziele und die möglichen Wege dahin mit unseren Spezialisten. Erfahrene Berater, die sich mit Engagement und Offenheit um Ihr Vermögen kümmern.
Festgeld: stabil, sicher ertragsstark
Wählen Sie nach Ihrem persönlichen Anlageziel Laufzeit und Zinssatz aus.
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/anlageberatung-im-kunde-berater-team/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Gemeinsam besser:
Anlageberatung im Kunde-Berater-Team

Anlageberatung im Kunde-Berater-Team
Was genau verstehen wir unter „Anlageberatung im Kunde-Berater-Team“?
Wer klassische Berater sucht, wird bei der IBB nicht fündig werden. Wir verstehen uns als Ratgeber, Servicedienstleister, Inspirator, Sparringspartner. Und natürlich als Experte. Jemand, der sich schon seit vielen Jahren um Geldanlagen kümmert und sich deshalb besonders gut auskennt. So entsteht – gemeinsam mit der Kundin oder dem Kunden – ein Zweierteam mit einem gemeinsamen Ziel.
Worauf kommt es dabei besonders an?
Harte Arbeit ist die Grundlage für gute Ergebnisse. Wir finden aber: Das reicht nicht.  Um sehr gut zu sein, braucht es eine vertrauensvolle Beziehung zu unseren Kunden. Wir verstehen Anlageberatung als einen Weg, den wir zusammen mit Ihnen gehen wollen. Dazu ist es wichtig, nicht nur Ihre Ziele, sondern auch Sie als Person zu verstehen: Was ist Ihnen wichtig? Wie entscheiden Sie? Persönliches Verständnis ebnet den Weg vom bloßen Berater zum echten Teampartner.
Wieviel Erfahrung hat die IBB in diesem Bereich?
Unsere Erfahrung steckt in den Köpfen – und Herzen – unserer Mitarbeiter. Wir sind stolz darauf, dass jeder unserer Beraterinnen und Berater sich seit mindestens einem Jahrzehnt mit Portfolios, Geldanlage und der Begleitung anspruchsvoller Kunden beschäftigt. Denn mit den Jahren lernt man etwas, das weit über jede Anlagetheorie hinausgeht: Besonnenheit. Wer sein Vermögen langfristig geplant und verwaltet haben möchte, wird es zu schätzen wissen.
Sie suchen einen Sparringspartner, der Ihnen hilft, Ihr Vermögen voranzubringen? Unsere Expertinnen und Experten arbeiten so hart für Ihr Geld als wäre es ihr eigenes.
Steffen Bader
Abteilungsdirektor | Private Banking Friedrichshafen
steffen.bader@ibb-ag.com
T: +49 7541 304-312
Maria Breyer
Private Banking Konstanz
maria.breyer@ibb-ag.com
T: +49 7541 304-363
Marc Eggers
Abteilungsdirektor | Private Banking Konstanz
marc.eggers@ibb-ag.com
T: +49 7531 1204-31
Sebastian Hausmann
Abteilungsdirektor | Private Banking Friedrichshafen
sebastian.hausmann@ibb-ag.com
T: +49 7541 304-319
Jürgen Heldmann
Leiter Vertriebsregion Bodensee München | Private Banking Friedrichshafen
juergen.heldmann@ibb-ag.com
T: +49 7541 304-308
Tobias Hildenbrand
Abteilungsdirektor | Private Banking Friedrichshafen
tobias.hildenbrand@ibb-ag.com
T: +49 7541 304-228
Uwe Maser
Abteilungsdirektor | Private Banking Konstanz
uwe.maser@ibb-ag.com
T: +49 7531 1204-30
Carolin Noggler
Private Banking Friedrichshafen
carolin.noggler@ibb-ag.com
T: +49 7541 304-306
Florian Stolzenberg
Abteilungsleiter | Private Banking 
florian.stolzenberg@ibb-ag.com
T: +49 7541 304-301
Thomas Schellmann
Abteilungsdirektor | Private Banking Künzelsau
thomas.schellmann@ibb-ag.com
T: +49 7940 9314-29
Johanna Sikora
Abteilungsdirektorin | Private Banking Friedrichshafen
johanna.sikora@ibb-ag.com
T: +49 7541 304-302
Thomas Umbach
Abteilungsdirektor | Private Banking Künzelsau
thomas.umbach@ibb-ag.com
T: +49 7940 9314-18
Peter Wieland
Abteilungsdirektor | Leiter Niederlassung Künzelsau
peter.wieland@ibb-ag.com
T: +49 7940 9314-10
Stefan Zutterkirch
Abteilungsdirektor | Private Banking Künzelsau
stefan.zutterkirch@ibb-ag.com
+49 7940 9314-11
Wichtig
Die Vermögensanlage in Kapitalmärkten ist mit Risiken verbunden und kann zum vollständigen Verlust des eingesetzten Vermögens führen. Beachten Sie hierzu bitte unsere Hinweise zu Kapitalanlagen
Hinweise zu Kapitalanlagen
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/ibb-online-brokerage/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Die Anlage-Welt in Ihrer Hand:
IBB Online Brokerage

IBB Online Brokerage
Was genau verstehen wir unter „Online Brokerage“?
Auch für Menschen, die sich bei Wertpapieren bestens auskennen und selbst entscheiden möchten, spielen wir als Bank eine wichtige Rolle: Wir geben ihnen die Mittel an die Hand, ihr Wissen und ihre Wünsche umzusetzen.
Worauf kommt es dabei besonders an?
Geschwindigkeit, Einfachheit und Sicherheit sind die drei wichtigsten Erfolgsfaktoren im Online Brokerage. IBB Online Brokerage bietet alles in einer ausgereiften digitalen Plattform.
Was macht die IBB für den Kunden besonders attraktiv?
IBB Online Brokerage ist ein bequemer Weg zu den Börsenplätzen dieser Welt. Und es lässt sich nahtlos mit den anderen Elementen des IBB Private Bankings kombinieren und erweitern. Für den automatisierten Vermögensaufbau steht IBB Jiminy zur Verfügung. Wenn Sie Ihre eigene Expertise durch langjähriges Praxiswissen erweitern möchten, können Sie mit unseren Anlageexperten selbst anspruchvollste Pläne realisieren. Und wenn Sie nur noch Ziele vorgeben möchten, empfiehlt sich unsere Vermögensverwaltung.
Wichtig
Die Vermögensanlage in Kapitalmärkten ist mit Risiken verbunden und kann zum vollständigen Verlust des eingesetzten Vermögens führen. Beachten Sie hierzu bitte unsere Hinweise zu Kapitalanlagen
Hinweise zu Kapitalanlagen
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/kunden-pflichtinformationen/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Kunden-/ Pflichtinformationen
Kundeninformationen
Allgemeine Geschäftsbedingungen
PDF
Preisaushang
PDF
Information zur außergerichtlichen Streitschlichtung/Ombudsmannverfahren
PDF
Antrag auf Durchführung eines Verwaltungsverfahrens bei Ablehnung eines Antrags auf Abschluss eines Basiskontovertrages (§ 48 des Zahlungskontogesetzes)
PDF
Bestätigungserklärung nach §2 Abs. 1 NR. 18 lit. b) der Verordnung über die Anlage des Sicherungsvermögens von Pensionskassen, Sterbekassen und kleinen Versicherungsunternehmen (Anlageverordnung – AnlV)
PDF
Pflichtinformation nach dem ZKG:
Die Internationales Bankhaus Bodensee AG bietet keine Zahlungsverkehrskonten im Sinne des ZKG für Verbraucher an, weshalb diese Pflichtinformationen entfallen.
Weitere Informationen zu Ihrem Konto
Glossar zu mit einem Zahlungskonto verbundenen Diensten
PDF
Rechte bei Zahlungen innerhalb Europas
PDF
Sonstige Pflichtinformationen
Produktive Kontenschnittstelle für Dritte Zahlungsdienstleister
Das Zahlungsdiensteaufsichtsgesetz (ZAG) §§ 45, 48, 50 fordert von kontoführenden Zahlungsdienstleistern ab dem 14.09.2019 eine geregelte Zugriffsmöglichkeit (XS2A) für Drittkartenemittenten, Zahlungsauslösedienstleister und Kontoinformationsdienstleister nach PSD2 auf online zugängliche Zahlungskonten.
Die Umsetzung bei unserem Institut erfolgt auf Basis der Berlin Group NextGen Spezifikation über unseren technischen Dienstleister Atruvia AG. Ab dem 14.06.2019 ist eine produktive Nutzung der Schnittstelle im Echtbetrieb möglich.
Für bankfachliche Fragen steht Ihnen in unserem Institut Nicola Liebig, Gruppe Finanzen (nicola.liebig@ibb-ag.com), zur Verfügung.
Weitere technische Details und Informationen zum Zugang auf die Schnittstelle stehen über unseren Dienstleister unter https://atruvia.de/drittanbieter-schnittstelle-xs2a zur Verfügung.
  Offenlegung der Mitwirkungspolitik
PDF
Wertpapiergeschäfte
Standardisierter Kostenausweis für die Abwicklungen von Wertpapiergeschäften
PDF
Hinweise zu Kapitalanlagen
PDF
Offenlegungsbericht
2023
PDF
Ausführungsgrundsätze
Ausführungsgrundsätze
PDF
Qualitätsberichte
Qualitätsbericht 2023
PDF
Qualitätsbericht 2022
PDF
Qualitätsbericht 2021
PDF
Qualitätsberichte – Vermögensverwaltung
Qualitätsbericht 2023
PDF
Qualitätsbericht 2022
PDF
Qualitätsbericht 2021
PDF
Die Top-5-Wertpapierfirmen (professionell)
Professionelle 2023
XLS
Professionelle 2022
XLS
Professionelle 2021
XLS
Die Top-5-Wertpapierfirmen (privat)
Privatkunden 2023
XLS
Privatkunden 2022
XLS
Privatkunden 2021
XLS
Die Top-5-Wertpapierfirmen (Vermögensverwaltung)
Vermögensverwaltung 2023
XLS
Vermögensverwaltung 2022
XLS
Vermögensverwaltung 2021
XLS
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/sicherheitsmeldungen/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Aktuelle Sicherheitsmeldungen finden Sie hier:
BSI – Cyber-Sicherheitswarnungen
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/en/,"Corporate Customers
Commercial Real Estate Customers
Private Banking
Sports Funding
About Us
Online Banking
EN
Get the best out of your money with the IBB fixed-term deposit!
Benefit from our exclusive special conditions.
Learn more
Company brochure
Learn more
Annual Report 2023
Learn more
Investing with IBB – made for people who don’t want to play with their money, but want to do something with it: clever investment products and services in proven IBB quality
Select now
Sails collect and bundle invisible forces.
They give them direction and thus ensure purposeful movement.
A good bench should do exactly the same.
Our claim


CORPORATE CLIENTS
As competent as a big bank, as agile as a small one.
Special solutions for medium-sized companies.
COMMERCIAL REAL ESTATE CLIENTS
Reliability meets speed.
Competent, fast and reliable. We finance commercial real estate projects throughout Germany.
PRIVATE BANKING
Shaping wealth – not just managing it.
We work as hard for your money as you do. From “online only” to professional asset management.
SPORTS FINANCING
Even money needs premier league.
We finance receivables from transfers, sponsorship and media marketing in international soccer. At a professional level as a regulated bank.




IBB jiminy: Invest smarter with investify.
You can expect something special from an digital investment tool from IBB. IBB jiminy combines modern zeitgeist and science with real experience. Our experts’ decades of investment experience wrapped in market-leading technology – creating an entirely new customer experience – and surprising performance.
More about Jiminy
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/online-banking/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Online Banking
Immer. Überall. Geld schläft nicht. Genau wie wir.
+49 7541 304-445
Ihr IBB Online Banking
Mit unserem Online Banking haben Sie rund um die Uhr den Zugang zu allen online verfügbaren Funktionen.
Login Online Banking
Noch kein Online-Kunde?
Melden Sie sich gerne bei uns, oder vereinbaren Sie einen Rückruf:
+49 7541 304-445
Rückmeldung anfordern
Rufen Sie mich zurück
Senden Sie mir Infos per E-Mail




Sie müssen den Inhalt von reCAPTCHA laden, um das Formular abzuschicken. Bitte beachten Sie, dass dabei Daten mit Drittanbietern ausgetauscht werden.
Mehr Informationen
Inhalt entsperren
Erforderlichen Service akzeptieren und Inhalte entsperren
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/anspruch/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Keine Bank wie jede andere
Wir sind eine Bank, die sich auf die Bedürfnisse mittelständischer Unternehmen und unternehmerisch denkender Privatpersonen spezialisiert hat.
Vier Werte bestimmen unser Denken und Handeln
Unternehmerisch
Herausforderungen annehmen, Probleme anpacken, Lösungen finden und neue Dinge erschaffen. Wer Unternehmer ist, sieht die Welt so, wie sie sein könnte und gestaltet sie dementsprechend. Unsere Aufgabe ist es, solche Menschen mit zielgerichteten, ergebnisorientierten Leistungen zu unterstützen.
Persönlich
Erfolg ist immer die Folge von persönlichem Einsatz. Nur wenn man sich eine Sache völlig zu eigen macht, kann man die Energie aufbringen, die Extrameile zu gehen und so das bessere Ergebnis erzielen.
Aus diesem Grund arbeiten wir nur mit Menschen zusammen, die überdurchschnittliche Kompetenz mit hohem Engagement verbinden.
Clever
Auch – vielleicht sogar gerade – für eine Bank ist es wichtig, einfallsreich zu sein, neugierig zu bleiben und für bestehende Probleme immer wieder neue Lösungen zu finden. Nur so können wir unseren Kunden helfen, im Wettbewerb immer mindestens eine Nasenlänge vorn zu liegen.
Inspirierend
Der Blick nach vorn gehört für uns fest zum Tagesgeschäft. Gut zu sein, in dem was wir tun reicht deshalb nicht. Wir sind immer auf der Suche nach neuen Ideen und neuen Möglichkeiten, die uns und unsere Kunden voranbringen.
Nachhaltigkeit: Zukunft ist eine Haltung
Wissen, wo man herkommt. Trotzdem den Blick immer auch nach vorne richten und jeden Tag aufs Neue die Chancen von morgen suchen. Dabei Verantwortung übernehmen. Im Denken und im Tun. Auf allen Ebenen – ökologisch, sozial, ökonomisch. Das ist Nachhaltigkeit im Sinne der IBB: kein kurzfristiges Gebot der Stunde. Sondern der Weg in eine Zukunft, die wir nicht voraussehen, sondern zusammen mit vielen anderen möglich machen möchten.
Nachhaltigkeitsgrundsätze
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
https://ibb-ag.com/private-banking/,"Unternehmenskunden
Gewerbliche Immobilienkunden
Private Banking
Sportfinanzierungen
Über uns
Online Banking
DE
Zeit für eine Bank, die Vermögen nicht nur verwaltet, sondern gestaltet.
Sie haben Ziele. Sie haben Ansprüche. Wenn Sie den Blick lieber nach vorn richten, brauchen Sie eine Bank, die zuhört, mitdenkt – und vorausgeht.
Private Banking bei einer Bank, die mehr unternimmt.
Gute Beratung fängt mit Zuhören an und geht mit Mitdenken weiter. Wer ein Vermögen aufbaut, muss dafür kompetent, lange und hart arbeiten. Wenn es darum geht, ein Vermögen zu verwalten, gilt das Gleiche.
Deshalb besteht eine Zusammenarbeit für uns aus drei grundsätzlichen Schritten:
Strategieorientierte Vermögensverwaltung
In unserer Vermögensverwaltung verbinden wir 100% Verantwortung mit 100% Expertise und Einsatz. Wir managen Ihr Vermögen professionell. Dies bedeutet Entspannung für Sie.
Anlageberatung im Kunde-Berater-Team
Berater mit langjähriger Erfahrung erarbeiten mit Ihnen gemeinsam individuelle Pläne zur Optimierung Ihrer Vermögensstruktur und setzen diese mit Ihnen um. Dies bedeutet, dass Sie aktiv eingebunden sind.
IBB jiminy
Unser Robo-Advisor ist die innovativste Form, Geld anzulegen. Mit unserem digitalen Anlagetool profitieren Sie von neuester Technologie, gepaart mit echter Erfahrung.
IBB Online Brokerage
Sie wissen, was Sie wollen und suchen eine Möglichkeit, Ihre Anlageideen digital umzusetzen. Wir stellen Ihnen unser Online Brokerage zu Verfügung und bieten Ihnen den Zugriff auf das gesamte Anlageuniversum.
Geldanlage bei der IBB
Kündigungsgeld: Geld dynamisch parken
Bleiben Sie flexibel: Parken Sie auch größere Summen zum attraktiven Zinssatz bei nur 39 Tagen Kündigungsfrist.
Vermögensverwaltung: Ihr individueller Weg zu mehr Vermögen
Sprechen Sie über die Ziele und die möglichen Wege dahin mit unseren Spezialisten. Erfahrene Berater, die sich mit Engagement und Offenheit um Ihr Vermögen kümmern.
Festgeld: stabil, sicher ertragsstark
Wählen Sie nach Ihrem persönlichen Anlageziel Laufzeit und Zinssatz aus.
Anlagequalität heißt für uns auch: Wir beschaffen Ihnen die Infos, die Sie sonst nicht erhalten können.
Unsere Kunden sind Unternehmer und unternehmerisch denkende Menschen. Menschen, die wissen, dass man für den Erfolg immer den Extrameter gehen muss. Wie wir in unserem Private Banking.
Ein Beispiel:
Um die dauerhafte Performance eines Anlageprodukts sicherzustellen, verlassen wir uns nicht nur auf Prospekte und die veröffentlichten Informationen. Wir wollen mehr wissen, damit wir unseren Kunden mehr bieten können. Deshalb suchen wir den direkten Zugang dorthin, wo Ihr Produkt gemanagt wird. Und stellen die Fragen, die Sie auch stellen würden:
Was steckt hinter Anlageentscheidungen?
Warum ist die aktuelle Entwicklung so, wie sie ist?
Wie ist geplant, mit äußeren Einflüssen umzugehen?
So können wir sicherstellen, dass die Produkte nicht nur den Zahlen nach in Ihr Portfolio passen. Auch das langfristige Denken und operativen Handeln harmonieren mit Ihren Vorstellungen.
Sprechen Sie mit Florian Stolzenberg
Ein Vermögen verwaltet man am besten so, als ob es das eigene wäre: mit Umsicht, Verantwortung und nicht endendem Engagement. Dabei geht es nie darum, spektakuläre Erfolge zu erzielen, sondern folgenschwere Fehler zu vermeiden. Menschen wie Florian Stolzenberg leben diese Form des Private Banking. Nutzen Sie seine Erfahrung für Ihr Vermögen.
+49 7541 304-301
florian.stolzenberg@ibb-ag.com
Wichtig
Die Vermögensanlage in Kapitalmärkten ist mit Risiken verbunden und kann zum vollständigen Verlust des eingesetzten Vermögens führen. Beachten Sie hierzu bitte unsere Hinweise zu Kapitalanlagen
Hinweise zu Kapitalanlagen
Aktuelles
Karriere
Kundeninformationen
Datenschutz
Kontakt
Impressum
© 2025 IBB AG"
