URL,Content
https://www.mbaerbank.com/,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
«Wir sind die Bank für Unternehmer:innen, deren Unternehmen und Familien.»
Unternehmer:in
Familie
Unternehmen
Der Ansatz
Die MBaer Merchant Bank ist die Bank von Unternehmer:innen für Unternehmer:innen, ihre Unternehmen und Familie. 
Wir bieten unseren Kund:innen massgeschneiderte und hochwertige Lösungen an, wobei diese:r immer Teil der Lösung ist. Wir vereinen Wissen und Erfahrung optimal – unsere Kompetenz umfasst alles, was machbar ist. Wir denken nicht innerhalb von Boxen, denn wir haben keine.
Dank unseres Sitzes im Herzen des Finanzplatzes Zürich sind wir bestens mit dem Markt vernetzt und tief in der Schweizer Bankentradition verwurzelt.
Mehr zum Thema
«Wir sprechen die Sprache der Unternehmer:innen.»
Das Team
Jetzt kennenlernen
Die Leistungen
Wir bieten unseren Privat- und Firmenkund:innen individuelle Dienstleistungen und Lösungen aus den Bereichen Wealth Management, Private Office Services und Corporate Banking an. Ihre persönlichen Wünsche und Ziele geben uns den optimalen Weg vor. 
Wealth Management
Unser Angebot für die Verwaltung und Vermehrung Ihres Vermögens.
Für Unternehmer:innen
Für Familien & Private
Corporate Banking
Leistungen für Firmenkund:innen, Vermögensverwalter und Family Offices.  
Für Unternehmer:innen
Für EVV's & Family Offices
Private Office Services
Mandate zur Optimierung sowie zur Sicherung des Familienvermögens.  
Für Unternehmer:innen
Für Familien & Private
Mehr zum Thema
mBaer Necessities 03/25
19 / 3 / 2025
Stellen Sie sich eine Welt vor, in der der US-Dollar nicht mehr die unangefochtene Leitwährung ist. In ausländischen Regierungen, die einst darauf erpicht waren, US-Staatsanleihen zu horten, stattdessen gezwungen sind, die von Washington diktierten finanziellen Bedingungen zu akzeptieren. Wo Wirtschaftsdiplomatie nicht mehr ein delikater Balanceakt ist, sondern ein hartes Spiel, das in den goldenen Hallen von Mar-a-Lago ausgetragen wird. Dies ist nach Ansicht seiner Befürworter die Zukunft, die das so genannte Mar-A-Lago-Abkommen verspricht, eine radikale Umstrukturierung der globalen Handels- und Währungsbeziehungen, die das Spielfeld wieder zu Gunsten der Vereinigten Staaten kippen soll.
Lesen
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/der-ansatz/beratungsansatz,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
Der Ansatz
Beratungsansatz
Die Bedürfnisse unserer Klient:innen sind so vielfältig wie unsere Kompetenzen. Wir hören zu, um gemeinsam optimale Lösungsansätze zu entwickeln.
Gemeinsam Lösungen finden
Unsere Kund:innen haben individuelle Ansprüche und verschiedenste kulturelle, berufliche, familiäre und wirtschaftliche Hintergründe. Als vertrauensvoller Sparringspartner hören wir Ihnen aufmerksam zu und erarbeiten gemeinsam mit Ihnen massgeschneiderte und langfristig ausgerichtete Lösungen. 
Für Sie ausgewählte Spezialist:innen
Wir verfügen über die fundierte Erfahrung und Expertise, um verschiedensten Anforderungen gerecht zu werden. Unser breites Netzwerk erlaubt es uns, bei Bedarf ausgewählte externe Spezialist:innen zu involvieren. So garantieren wir die besten Lösungen.
  I.
Wir hören Ihnen zu, welche Ziele und Bedürfnisse Sie haben und erfassen Ihre Ausgangslage. Gemeinsam entwerfen wir erste Lösungsansätze und legen die Stossrichtung fest.
II. 
Wir analysieren Ihre Situation und erarbeiten für Sie massgeschneiderte, realisierbare Lösungen. Bei Bedarf stellen wir für Sie ein Deal-Team zusammen, welches aus internen oder externen Spezialist:innen aus unserem breiten Netzwerk besteht.
III.
Basierend auf Ihren Entscheidungen werden potenzielle Umsetzungspartner evaluiert. Die Umsetzung erfolgt direkt über die MBaer Merchant Bank oder über externe Partner. Unser Netzwerk unterstützt dabei, die beste Lösung für Sie zu finden.
IV.
Wir begleiten Sie bei der Umsetzung und überprüfen laufend, ob all Ihre Ziele und Vorgaben erfüllt werden. Regelmässige Treffen und Berichterstattungen stellen sicher, dass allfälliger Anpassungsbedarf rechtzeitig erkannt wird.
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/die-leistungen/unternehmen/firmenkunden/transaction-banking,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
Die Leistungen
TRANSACTION BANKING
Internationaler Zahlungsverkehr und Finanztransaktionen
Der Zahlungsverkehr ist eine der ältesten Bankdienstleistungen. Einfache Überweisungen können technologisch effizient abgewickelt werden. Komplexe Transaktionen hingegen erfordern Spezialwissen und müssen detailliert dokumentiert werden.
Herausforderungen bei komplexen Transaktionen
Als international tätiges Unternehmen sind Sie darauf angewiesen, Zahlungen zuverlässig und fristgerecht ausführen zu können. Es stellen sich Fragen wie zu Beispiel,
welche Zahlungen ohne grossen Aufwand elektronisch erledigt werden können,
wie lange eine Zahlung benötigt, bis sie nach der Auftragserteilung bei dem Zahlungsempfänger ankommt,
ob und wie schnell sie eine Bestätigung erhalten, dass die Zahlung abgewickelt wurde,
welche Dokumente erforderlich sind, um die notwendigen Compliance-Anforderungen zu erfüllen,
welche Kosten anfallen, wenn Devisen in eine andere Währung konvertiert werden.
Gemeinsame Planung der Aktivitäten
Wir analysieren mit Ihnen Ihre Bedürfnisse und zeigen Ihnen anhand von konkreten Beispielen auf, was notwendige Voraussetzungen sind, um Ihre Zahlungen fristgerecht ausführen zu können. Wir definieren gemeinsam im Vorfeld, in welcher Frequenz Zahlungen erfolgen und in welchem zeitlichen Rahmen diese ausgeführt werden sollen.
Unterstützung durch Spezialist:innen
Sie profitieren von,
klaren Richtlinien, was nötig ist, um Ihre geplanten Transaktionen auszuführen,
einem erfahrenen Team aus Unternehmer:innen, Zahlungsverkehrs- und Compliance-Spezialist:innen,
Beratung und Ihren persönliche:n Ansprechpartner:in, um bei wichtigen Transaktionen einen reibungslosen Ablauf sicherstellen zu können,
der Kontoführung für Ihr Unternehmen und für Ihre privaten Bedürfnisse aus einer Hand.
«Komplexe Transaktionen erfordern eine gute Vorbereitung und exakte Ausführung.»
Wir freuen uns auf Ihre Kontaktaufnahme.
Ihr persönlicher Berater:
Moritz Wild
Senior Banker, Partner
Keyboard shortcuts
Map data ©2025 Google
Terms
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/die-leistungen/unternehmen/firmenkunden/transaction-banking,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
Die Leistungen
TRANSACTION BANKING
Internationaler Zahlungsverkehr und Finanztransaktionen
Der Zahlungsverkehr ist eine der ältesten Bankdienstleistungen. Einfache Überweisungen können technologisch effizient abgewickelt werden. Komplexe Transaktionen hingegen erfordern Spezialwissen und müssen detailliert dokumentiert werden.
Herausforderungen bei komplexen Transaktionen
Als international tätiges Unternehmen sind Sie darauf angewiesen, Zahlungen zuverlässig und fristgerecht ausführen zu können. Es stellen sich Fragen wie zu Beispiel,
welche Zahlungen ohne grossen Aufwand elektronisch erledigt werden können,
wie lange eine Zahlung benötigt, bis sie nach der Auftragserteilung bei dem Zahlungsempfänger ankommt,
ob und wie schnell sie eine Bestätigung erhalten, dass die Zahlung abgewickelt wurde,
welche Dokumente erforderlich sind, um die notwendigen Compliance-Anforderungen zu erfüllen,
welche Kosten anfallen, wenn Devisen in eine andere Währung konvertiert werden.
Gemeinsame Planung der Aktivitäten
Wir analysieren mit Ihnen Ihre Bedürfnisse und zeigen Ihnen anhand von konkreten Beispielen auf, was notwendige Voraussetzungen sind, um Ihre Zahlungen fristgerecht ausführen zu können. Wir definieren gemeinsam im Vorfeld, in welcher Frequenz Zahlungen erfolgen und in welchem zeitlichen Rahmen diese ausgeführt werden sollen.
Unterstützung durch Spezialist:innen
Sie profitieren von,
klaren Richtlinien, was nötig ist, um Ihre geplanten Transaktionen auszuführen,
einem erfahrenen Team aus Unternehmer:innen, Zahlungsverkehrs- und Compliance-Spezialist:innen,
Beratung und Ihren persönliche:n Ansprechpartner:in, um bei wichtigen Transaktionen einen reibungslosen Ablauf sicherstellen zu können,
der Kontoführung für Ihr Unternehmen und für Ihre privaten Bedürfnisse aus einer Hand.
«Komplexe Transaktionen erfordern eine gute Vorbereitung und exakte Ausführung.»
Wir freuen uns auf Ihre Kontaktaufnahme.
Ihr persönlicher Berater:
Moritz Wild
Senior Banker, Partner
Keyboard shortcuts
Map data ©2025 Google
Terms
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/die-bank/eigentuemerschaft,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
Die Bank
Eigentümerschaft
Die MBaer Merchant Bank AG ist eine Schweizer Bank, getragen von global vernetzten Eigentümer:innen.
Die Mehrheit der MBaer Merchant Bank AG ist in Schweizer Hand, weitere Aktionärsgruppen befinden sich im asiatischen und nahöstlichen Raum. Zu den Aktionär:innen gehören zahlreiche private Investor:innen, allen voran Unternehmer:innen, die gleichzeitig zu unseren Kund:innen zählen und selbst breit vernetzt sind.
Eine starke Verbundenheit
Ein wesentlicher Teil der Aktien wird zudem von Mitarbeitenden und dem Verwaltungsrat gehalten, was die starke Verbundenheit des Teams mit der Bank zusätzlich unterstreicht.
Für unsere Kund:innen
Gemeinsam bilden unsere Partner:innen und Investor:innen ein integratives und breites Netzwerk. Jeder leistet seinen Beitrag, um die Bank optimal zu stärken und unsere Kund:innen mit Beständigkeit zu betreuen.
Informationen für Investor:innen
Bei Fragen zur Eigentümerschaft freut sich Michael Bär über ein persönliches Gespräch mit Ihnen.
Keyboard shortcuts
Map data ©2025 Google
Terms
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
«Wir sind die Bank für Unternehmer:innen, deren Unternehmen und Familien.»
Unternehmer:in
Familie
Unternehmen
Der Ansatz
Die MBaer Merchant Bank ist die Bank von Unternehmer:innen für Unternehmer:innen, ihre Unternehmen und Familie. 
Wir bieten unseren Kund:innen massgeschneiderte und hochwertige Lösungen an, wobei diese:r immer Teil der Lösung ist. Wir vereinen Wissen und Erfahrung optimal – unsere Kompetenz umfasst alles, was machbar ist. Wir denken nicht innerhalb von Boxen, denn wir haben keine.
Dank unseres Sitzes im Herzen des Finanzplatzes Zürich sind wir bestens mit dem Markt vernetzt und tief in der Schweizer Bankentradition verwurzelt.
Mehr zum Thema
«Wir sprechen die Sprache der Unternehmer:innen.»
Das Team
Jetzt kennenlernen
Die Leistungen
Wir bieten unseren Privat- und Firmenkund:innen individuelle Dienstleistungen und Lösungen aus den Bereichen Wealth Management, Private Office Services und Corporate Banking an. Ihre persönlichen Wünsche und Ziele geben uns den optimalen Weg vor. 
Wealth Management
Unser Angebot für die Verwaltung und Vermehrung Ihres Vermögens.
Für Unternehmer:innen
Für Familien & Private
Corporate Banking
Leistungen für Firmenkund:innen, Vermögensverwalter und Family Offices.  
Für Unternehmer:innen
Für EVV's & Family Offices
Private Office Services
Mandate zur Optimierung sowie zur Sicherung des Familienvermögens.  
Für Unternehmer:innen
Für Familien & Private
Mehr zum Thema
mBaer Necessities 03/25
19 / 3 / 2025
Stellen Sie sich eine Welt vor, in der der US-Dollar nicht mehr die unangefochtene Leitwährung ist. In ausländischen Regierungen, die einst darauf erpicht waren, US-Staatsanleihen zu horten, stattdessen gezwungen sind, die von Washington diktierten finanziellen Bedingungen zu akzeptieren. Wo Wirtschaftsdiplomatie nicht mehr ein delikater Balanceakt ist, sondern ein hartes Spiel, das in den goldenen Hallen von Mar-a-Lago ausgetragen wird. Dies ist nach Ansicht seiner Befürworter die Zukunft, die das so genannte Mar-A-Lago-Abkommen verspricht, eine radikale Umstrukturierung der globalen Handels- und Währungsbeziehungen, die das Spielfeld wieder zu Gunsten der Vereinigten Staaten kippen soll.
Lesen
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/jobs,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
Jobs
Werden Sie Teil von uns
Wir halten stets Ausschau nach motivierten und engagierten Mitarbeitenden, die ihre Leidenschaft fürs Bankwesen auf das nächste Level bringen möchten. 
Eine unternehmerische Denkweise, eine Hands-on-Mentalität, Offenheit für Neues und gute Teamplayerqualitäten sind wichtige Eigenschaften, um mit uns erfolgreich zu sein.
             «Bei uns erwartet Sie ein unternehmerisches Umfeld, Offenheit für neue Ansätze und flache Hierarchien.»
  Zusammen wachsen
Wir sind eine aufstrebende Bank, befinden uns mitten im pulsierenden Zürcher Finanzzentrum und wollen gemeinsam mit Ihnen wachsen.
Unsere Mitarbeitenden sind unsere wertvollste Ressource. Deswegen ist es uns ein grosses Anliegen, ihnen ein angenehmes und produktives Arbeitsklima zu bieten. Unsere Zusammenarbeit ist geprägt von gegenseitiger Unterstützung und von offener Kommunikation. 
Wir befähigen unsere Mitarbeitenden sich weiterzuentwickeln und unsere Kultur mitzugestalten. Wir ermutigen sie Neues auszuprobieren, fördern ihr unternehmerisches Denken – denn auch in unserem Arbeitsalltag gilt: «Wir denken nicht in Boxen, weil wir keine Boxen haben.» 
Zum Video «Mitarbeiter & Kultur»
Unsere offenen Stellen
Es gibt keine Ergebnisse für Ihre Suche.
Keyboard shortcuts
Map data ©2025 Google
Terms
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/die-leistungen/unternehmer-in/wealth-management/vermoegensplanung,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
Die Leistungen
VERMÖGENSPLANUNG
Unternehmensziele und private Pläne im Einklang
Der Aufbau eines Unternehmens erfordert viel Zeit, Herzblut und Disziplin. Gewinne werden reinvestiert, um das Wachstum des Betriebs voranzutreiben. Es ist aber auch essentiell, der persönlichen Vermögensplanung Rechnung zu tragen.
Aufbau und Schutz des Privatvermögens
Als Unternehmer:in möchten Sie einen kontinuierlichen Aufbau und Schutz Ihres Privatvermögens gewährleisten. Dabei beschäftigen Sie die Fragen, 
wie Ihr Privat- und Firmenvermögen strukturiert ist,
ob eine ausreichende Diversifikation besteht und ob Unternehmens- und Branchenrisiken angemessen sind, oder Handlungsbedarf besteht,
ob im Unternehmen Reserven bestehen, die nicht betriebsnotwendig sind,
inwiefern Ihre Entnahmestrategie hinsichtlich der steuerlichen Rahmenbedingungen optimiert ist,
wie Sie Ihr über Generationen aufgebautes Vermögen schützen können.
Fundierte Handlungsoptionen
Wir analysieren gemeinsam mit Ihnen Ihre privaten und unternehmerischen Ziele und Wünsche. Als Beraterin erläutern wir Ihnen die Möglichkeiten, Vermögen systematisch ins Privatvermögen zu überführen und Bezüge wie Dividenden, Kapitalrückzahlungen oder Darlehen optimal aufeinander abzustimmen. 
Die richtige Balance finden und gut für die Zukunft gerüstet sein
Dadurch erhalten Sie:
Eine frühzeitige Planung zur Sicherung der privaten Vermögensbildung und Ihrer Altersvorsorge.
Eine Analyse von Risiken, Diversifikationsmöglichkeiten und Absicherungsinstrumenten mit konkreten Handlungsvorschlägen.
Eine frühzeitige Planung zur Sicherung der privaten Vermögensbildung und Ihrer Altersvorsorge.
Anhaltspunkte, wie Sie Einkommens- und Vermögenssteuern sparen können.
«Der privaten Vermögensplanung ist frühzeitig Rechnung zu tragen.»
Wir freuen uns, Sie unterstützen zu dürfen.
Ihr persönlicher Berater:
Markus Baumgartner
Relationship Manager
Keyboard shortcuts
Map data ©2025 Google
Terms
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
https://www.mbaerbank.com/die-leistungen/unternehmen/asset-management/evv-s-family-offices,"MBaer Blog
Kontakt
Jobs
eBanking
EN DE
DIE BANK
DER ANSATZ
DIE LEISTUNGEN
Die Leistungen
EVV'S & FAMILY OFFICES
Eine Bank, die zu Ihren Kund:innen passt
Als Vermögensverwalter oder Family-Office stehen Sie im täglichen Kontakt mit Ihren Klient:innen und verfolgen dabei Ihren individuellen Ansatz. Von der Kooperation mit einer Bank erwarten Sie eine vertrauensvolle Partnerschaft, kompetente Beratung und hohe Servicebereitschaft.  
Individuelle Beurteilung und Expertise
Als unabhängige:r Finanzexpert:in ist für Sie wichtig,
dass Sie mit einer Schweizer Bank zusammenarbeiten, die lokale und internationale Kundschaft betreut,
dass Sie eine Anlaufstelle haben, die sich mit den Bedürfnissen von Unternehmern auskennt,
dass Sie einen Partner haben, der die individuelle Beurteilung der Kund:innen und der persönliche Austausch mit Ihnen ein Anliegen ist,
dass Sie sich in Ihrer eigenen Nachfolgeplanung stufenweise aus dem Geschäft zurückziehen, aber noch selektiv Aufgaben erledigen können.  
Die Bedürfnisse Ihrer Kund:innen im Vordergrund
Wir verfügen über eine fundierte Expertise und das nötige Know-how in der Zusammenarbeit mit externen Vermögensverwaltern und Family-Offices. Eine pragmatische Vorgehensweise steht dabei stets im Vordergrund.
Unser persönliches Engagement für eine hohe Servicequalität
Sie profitieren von:
Einer vertrauensvollen Partnerschaft, einer schnellen Problemlösung mit dediziertem Team.
Einem unabhängigen Ansatz, der es ermöglicht, Anlageinstrumente aus einer breiten Produkt- und Dienstleistungspalette verschiedener Anbieter zu wählen.
Unserer Unterstützung, unseren Synergien und Flexibilität bei der eigenen Nachfolgeplanung.
«Als Unternehmerbank sind wir darauf ausgerichtet, massgeschneiderte Lösungen anzubieten.»
Gerne gehen wir auch auf Ihre Wünsche ein.
Ihre persönliche Beraterin:
Ksenija Parsikova
Junior RM | Investment Advisor
Keyboard shortcuts
Map data ©2025 Google
Terms
Anruf, Post oder Besuch?
Kontaktieren Sie uns
 Die MBaer Merchant Bank AG befindet sich im Herzen von Zürich, einem der renommiertesten Finanzzentren der Welt.
Kontakt
Telefon: +41 44 265 85 85
E-Mail: info@mbaerbank.com
Social Media
LinkedIn
Adresse
MBaer Merchant Bank AG
Alfred Escher-Strasse 50
8002 Zürich
Schweiz
Wegbeschreibung
Hauptsponsor von
Disclaimer
Impressum
Ombudsstelle
×
Diese Webseite verwendet Cookies.
Wir verwenden Cookies, um die Benutzerfreundlichkeit unserer Website zu verbessern. Durch die weitere Nutzung unserer Webseite stimmen Sie der Verwendung von Cookies gemäß unserer Cookie-Richtlinie zu. Weitere Informationen
ALLE AKZEPTIEREN
ALLE ABLEHNEN
DETAILS ANZEIGEN"
"https://www.google.com/maps/dir//MBaer+Merchant+Bank+AG,+Holbeinstrasse+25,+8008+Z%C3%BCrich,+Switzerland/@47.3617536,8.4512507,13292m/data=!3m2!1e3!4b1!4m9!4m8!1m0!1m5!1m1!1s0x479aa7541cbcd931:0x676b255f9ee1a512!2m2!1d8.5337016!2d47.3617905!3e3?entry=ttu&g_ep=EgoyMDI1MDQxNi4xIKXMDSoASAFQAw%3D%3D","













Your location


Saved

Recents

Get the app
  Leave now 

Sign in

 Layers
Map data ©2025 GoogleIndiaTermsPrivacySend Product Feedback
2 km"
