URL,Content
https://www.inter.de/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns
1
2
3
4
Gute Kennzahlen, gute Nachrichten
Die Finanzstärke ist das Fundament einer guten Versicherung und die Basis für eine vertrauensvolle Partnerschaft: Daher freuen wir uns auch in 2024 über eine Vielzahl an Auszeichnungen, die uns genau das bestätigen.
JETZT INFORMIEREN
Meine INTER
Rückrufservice
Online-Formulare
Häufige Fragen
Vermittler finden
Private Krankenversicherung
Unsere leistungsstarken PKV-Tarife für alle Berufsgruppen und Lebenslagen. Informieren Sie sich. 
ONLINE BERECHNEN
Krankenhaus-
zusatzversicherung
Von Chefarztbehandlung bis Einbettzimmer. Wir machen Ihren Krankenhausaufenthalt so angenehm wie möglich.
ONLINE BERECHNEN
Ambulante
Zusatzversicherung
Ob Brille, Heilpraktikerbehandlung oder Reiseimpfung. Weniger Zuzahlungen, mehr Extras.








INTER Ärzte Service
Umfassender Schutz und attraktive Serviceangebote für Ärztinnen und Ärzte.
INTER Handwerker Service
Individuelle Absicherungskonzepte für Handwerker.
PKV-Wissen
In unseren Artikeln finden Sie Wissenswertes rund um die PKV, z.B. welche Vorteile die PKV hat. Sie erfahren, was Sie über Bei­träge und Beitrags­entwicklung im Alter wissen sollten und erhalten Erklärungen zu verschiedenen Begriffen aus der Versicherungswelt.
  Dafür stehen wir!
Als Unternehmen, als Arbeitgeber,
als Partner in Versicherungsfragen.
ÜBER UNS
Ihr Ansprechpartner vor Ort
Schnell gefunden: Postleitzahl eingeben und Vermittler finden!
Karriere bei der INTER
Es ist Zeit beruflich durchzustarten: Finden Sie die passende Stelle.
Pressemitteilungen
  19.02.2025
INTER Allgemeine Versicherung: Kooperation mit Heidelberger Start-Up Enzo
Testphase für ausgewählte INTER-Kunden: Leitungswasserschäden mit Hilfe von KI rechtzeitig erkennen
  19.12.2024
INTER Krankenversicherung AG zahlt 25 Mio. Euro zurück
Beitragsrückerstattung für rund 33.000 INTER-Kunden
  25.11.2024
INTER Lebensversicherung AG: Überschussbeteiligung steigt erneut
Nach 3,0 Prozent für 2024 wird die laufende Gesamtverzinsung für das Jahr 2025 auf 3,25 Prozent erhöht
Nach Oben
  KONTAKT
Über INTER
Karriere
Unternehmensprofil
Firmensitz
Presseinformationen
Nachhaltigkeit
Service & Kontakt
Rückrufservice
Mitteilung schreiben
Schaden melden
Adresse / Namen ändern
Bankverbindung ändern
Kundenportal
Ansprechpartner vor Ort
Beliebte Produkte
Zahnzusatzversicherung
Reisekrankenversicherung
Krankenvollversicherung
Krankenhauszusatzversicherung
Ambulante Zusatzversicherung
Pflegezusatzversicherung
Photovoltaikversicherung
Private Cyberversicherung
Jagdhaftpflichtversicherung
Fondsgebundene Rentenversicherung
Hinweise & Informationen
Impressum
Datenschutz
Cookie-Einstellungen
Hinweisgebersystem -
Beschwerdestelle (LkSG)"
https://www.inter.de/sach-haftpflicht/haftpflichtversicherung/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns









KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/service/kundenservice/meine-inter#MeineINTER,"Meine INTER - Ihr komfortabler Self-Service-Bereich
Den Online-Zugang zur Ihren Versicherungsinformationen haben wir unter ""Meine INTER"" für Sie gebündelt.
Ganz gleich ob per Web und in der App – Immer auf dem aktuellsten Stand und mit zahlreichen Self-Services rund um Ihre Verträge. 
  Meine INTER - Ihre Vorteile
Ihre Versicherungen auf einen Blick
Verwalten Ihrer persönlichen Daten
Anfordern Ihrer Bescheinigungen (z. B. fürs Finanzamt)
Einreichen von Rechnungen und Melden von Schäden
Einfacher und schneller Kontakt zu unserem Service Center
Eine einheitliche Anmeldung & eine Registrierung für alle drei Services: Meine INTER App, Kundenportal und Postbox

















KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/service/meine-inter/kontakt-und-postadressen/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns




















KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/sach-haftpflicht/betriebsausfallversicherung/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns




KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.instagram.com/interversicherung/,
https://www.inter.de/vorsorge-vermoegen/basisrente-ruerup-rente/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns



KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/service/formulare-und-mitteilungen/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns


KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/gesundheit/private-krankenversicherung/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns




































KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/ueber-uns/engagements/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns

KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/#mm-21,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns
1
2
3
4











KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/#mm-16,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns
1
2
3
4











KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/gesundheit/private-krankenversicherung/private-krankenversicherung-fuer-selbststaendige/,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns













KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
https://www.inter.de/#mm-2,"Seit über 100 Jahren
Meine INTER
Gesundheit

Sach & Haftpflicht
Vorsorge & Vermögen
Ratgeber
Service
Über uns
1
2
3
4











KONTAKT

Datenschutz-Einstellungen
Herzlich Willkommen. Um Ihnen ein bestmögliches Angebot zu präsentieren, verwenden wir Cookies. Klicken Sie auf „Akzeptieren“, um der Verwendung aller Cookies zuzustimmen. Nach einem Klick auf „Ablehnen“ sind lediglich die technisch notwendigen Cookies aktiv. 
Datenschutzerklärung
Impressum
Cookie-Einstellungen
Ablehnen
Akzeptieren"
